id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
20339016,"Spacious, Quiet Apt- Heart of West Village",64354356081,unconfirmed,Teen,Manhattan,West Village,40.73223,-74.00499,United States,US,False,flexible,Entire home/apt,2017.0,$330 ,$66 ,2.0,9.0,4/28/2019,0.87,2.0,1.0,41.0,,
20339568,LARGE Private Room next to the Empire State,69920462398,verified,Mariluz,Manhattan,Midtown,40.74906,-73.98454,United States,US,True,moderate,Private room,2004.0,$513 ,$103 ,1.0,70.0,6/16/2019,7.24,3.0,3.0,0.0,,
20340121,Cozy corner near Empire State Building,40725508872,verified,Mariluz,Manhattan,Midtown,40.74858,-73.98341,United States,US,True,moderate,Shared room,2010.0,$152 ,$30 ,1.0,112.0,6/13/2019,10.77,5.0,3.0,0.0,I would appreciate quest to show respect to the house,
20340673,Luxurious Apartment!! Located on 5th Avenue!,78730595133,unconfirmed,Samuel,Manhattan,Midtown,40.74616,-73.98641,United States,US,True,strict,Entire home/apt,2012.0,$645 ,$129 ,1.0,1.0,4/2/2019,0.31,4.0,1.0,270.0,"- - NO PETS!  NO SMOKING ON PREMISES!  NO PARTY! No ""DRUGS""! - Keep the Place Clean at All Times! - Do Not Ask the ""Neighbors"" for anything.  Ask Me!-  - No Neighbors Interaction! - No ""Drugs"" Please!!! - No Noise! A printed house rule will be provided. Please be respectful to others when all rooms are booked.  10 AM Check-out and Check-in is between 12 PM (noon) - 3 PM.   Late check in after 8 pm is $50, lock out is $50. Respect yourself, Respect others, clean up after yourself.  No Smoking/drinking in apt.  Thank You! Location Rules: The ""Exact Address Location Is Not Stockton St.  It Is 2 Streets Away.  It Is Not Disclosed For Security Reasons"" And Is Given Out 24 Hours Prior to Check-in.  If This Is a Problem for You, Please STOP Here And Contact Other Hosts for Your Stay.   This Is a Part Of My House Rules.",
20341225,"Bright, airy west village retreat!Great location!",50358760342,unconfirmed,Amit,Manhattan,West Village,40.73384,-74.00011,United States,US,False,strict,Entire home/apt,2019.0,$466 ,$93 ,3.0,7.0,1/1/2019,0.7,2.0,1.0,0.0,"Nothing out of the ordinary...the basic considerations...being reasonably neat and tidy.   Please leave shoes in the entranceway.   NO SMOKING in apartment or deck. Kitchen is available for breakfast only;   I stock the breakfast essentials...coffee, tea, milk, cream, juice, cereal, bread, jelly, and often other items as well.  You may use the fridge for beverages and light snacks all day, but no cooking, frying baking of any meal, and no dinner in the house.   You may store items in the fridge. I'm insensitive to noise, so there is no need to tip-toe.  Plus we are 2 floors apart, you likely won't be hearing me either. I do request that guest be tidy and clean, i.e. dishes not left overnight, etc.  I do have a housekeeper a couple of times a month to handle the big stuff.",
20341777,Christina’s home,89461531863,verified,Christina,Bronx,Bronxdale,40.8546,-73.86785,United States,US,True,moderate,Private room,2003.0,$124 ,$25 ,1.0,24.0,6/27/2019,2.24,4.0,1.0,163.0,"For non-smokers only, quiet, respectful, persons.",
20342330,"Clean Cozy Room, Queens-5 min walk to subway (R/M)",86549670696,verified,Bei,Queens,Rego Park,40.72678,-73.86218,United States,US,True,moderate,Private room,2018.0,$268 ,$54 ,2.0,25.0,6/22/2019,2.37,5.0,3.0,38.0,,
20342882,*NYC Central Park* Entire Floor with Great Privacy,15675388930,unconfirmed,Yu,Manhattan,Upper West Side,40.79689,-73.96289,United States,US,False,strict,Entire home/apt,2008.0,$392 ,$78 ,3.0,32.0,6/22/2019,3.07,3.0,1.0,96.0,The Perfect home stay for clean and responsible person. Home is keep neat and clean at all times. Guest wipe up after themselves after using the kitchen. There is no smoking in home and no pets allowed in home. No overnight guest to keep the stay peaceful and quiet.,
20343434,Hell’s Kitchen Apartment,41672437747,unconfirmed,Bryan,Manhattan,Hell's Kitchen,40.76315,-73.99235,United States,US,True,flexible,Entire home/apt,2010.0,$397 ,$79 ,1.0,29.0,4/1/2019,2.79,2.0,1.0,0.0,"No drinking, no smoking, no parties, no pets, no drugs, no girlfriends or boyfriends moving in. Looking for a quiet, studious, clean person who is looking for a comfortable and affordable place to stay during the school year.  House is open to both sexes. No children please.",
20343987,Perfect location two bedroom beautifully furnished,32502622332,verified,Brik,Manhattan,SoHo,40.72725,-74.00128,United States,US,False,flexible,Entire home/apt,2019.0,"$1,172 ",$234 ,2.0,38.0,7/1/2019,4.49,2.0,1.0,267.0,,
20344539,Cosy Manor on Menahan,2825302502,unconfirmed,Salar,Brooklyn,Bushwick,40.69546,-73.91477,United States,US,False,flexible,Private room,2020.0,$624 ,$125 ,7.0,0.0,,,3.0,1.0,40.0,"Check-in is 2:00 pm, and checkout 11:00 am. You may bring bags in before check in time or leave it to pick up later. Let me know to arrange it. After reservation please send me your arrival and departure time for logistics Help yourself coffee or tea anytime NO shoes to the second floor  Keep the volume low before 8am and after 10pm Close the doors gently No shower after  11:30pm No laundry after  before 9am and after 8pm Keep the kitchen in a decent condition after your use Close the shower curtain well, no hair in the tub, no water around the sink on the sink there is a sponge you can use it to dry Turn off the light when you leave the room Trash out from the room  BLUE BOX recycling  Please respect this rules. Full refunded of security deposit in this case",
20345091,Perfect NYC Hell’s Kitchen Duplex Apartment!,60984463763,verified,Ashley,Manhattan,Hell's Kitchen,40.76398,-73.99087,United States,US,False,flexible,Entire home/apt,2014.0,"$1,136 ",$227 ,2.0,1.0,4/21/2019,0.38,3.0,1.0,9.0,"- I like to keep a quiet house. Please keep all noise low, especially in the morning and late at night. - Please take your shoes off before entering the apartment. - Always bolt the apartment door when entering or exiting. - If I am away when you check out, please put the keys in the lockbox and remember to set the code to 0000. - I don't charge for cleaning or extra people. Kindly return the favor by keeping the place clean. - No smoking indoors. - You may make use of food and beverages only if they are explicitly shared. If you have any questions, please ask.",
20345644,Huge Industrial Chic Williamsburg 1 Bdrm w/rooftop,39311001873,verified,Rachel,Brooklyn,Williamsburg,40.72018,-73.9573,United States,US,False,flexible,Entire home/apt,2018.0,$640 ,$128 ,1.0,20.0,6/9/2019,1.89,5.0,1.0,44.0,I except guest to be respectful of my home and follow my house rules.,
20346196,Entire Garden apartment in Brownstone,66900355678,unconfirmed,Evelyn,Brooklyn,Carroll Gardens,40.67982,-74.00038,United States,US,True,strict,Entire home/apt,2008.0,$995 ,$199 ,2.0,25.0,6/19/2019,2.42,3.0,1.0,17.0,,
20346748,Midtown Studio,12127798047,verified,Laura,Manhattan,Midtown,40.74752,-73.98679,United States,US,False,strict,Entire home/apt,2022.0,$625 ,$125 ,3.0,28.0,7/1/2019,2.71,2.0,1.0,333.0,No smoking No Loud Music No Bad Word,
20347300,Apartment for transient guest!,70782070307,verified,Linda,Manhattan,Harlem,40.81942,-73.94068,United States,US,True,flexible,Private room,2009.0,$731 ,$146 ,1.0,14.0,6/22/2019,1.34,3.0,2.0,128.0,,
20347853,★☆Sunnyside☆-Locals' favorite neighbor for living-,150519910,verified,Haruhisa,Queens,Sunnyside,40.73998,-73.92619,United States,US,False,flexible,Private room,2006.0,$995 ,$199 ,29.0,1.0,10/11/2018,0.11,3.0,5.0,0.0,"NO PETS.  NO SMOKING.  NO PARTIES.  No recreational drugs.  No open flames.  No excess noise after 10:00 pm.  Avoid disturbing neighbors.   NO PETS.  If a pet is found on the premise, a pet surcharge of $300 will be applied. You will be asked to leave immediately and will forfeit your security deposit if an animal is on the property without permission of owner. NO SMOKING PLEASE.  A $500 cleaning fee will be deducted from your deposit if smoking occurs in the unit. This is a NO PARTY house. Parties, loud get-togethers, or gatherings are not allowed because of neighbor issues, and possible damage to property. If a party, loud gathering, or loud disturbance does occur, or if neighbors or other guests call for a loud disturbance, you will forfeit your security deposit and will be evicted immediately. Please Note:  Guests must provide their own toiletries/cleaning supplies/paper products.  We will have a starter kit of toiletries and cleaning supplies at the house, but you will need to rep",
20348405,Unique Apartment in Park Slope,37212511536,verified,Boer,Brooklyn,Park Slope,40.6779,-73.97991,United States,US,True,strict,Private room,2009.0,$803 ,$161 ,1.0,1.0,9/9/2018,0.1,5.0,1.0,276.0,Please be respectful of the neighbors after 9 pm. Treat the home as you would your own.,
20348957,"Private Room Midtown Park Avenue, Steal!",64363941672,unconfirmed,Isabel,Manhattan,Midtown,40.74631,-73.98502,United States,US,False,flexible,Private room,2016.0,$443 ,$89 ,1.0,53.0,6/24/2019,7.61,4.0,2.0,5.0,"Check-in is 2:00 pm, and checkout 11:00 am. You may bring bags in before check in time or leave it to pick up later. Let me know to arrange it. After reservation please send me your arrival and departure time for logistics Help yourself coffee or tea anytime NO shoes to the second floor  Keep the volume low before 8am and after 10pm Close the doors gently No shower after  11:30pm No laundry after  before 9am and after 8pm Keep the kitchen in a decent condition after your use Close the shower curtain well, no hair in the tub, no water around the sink on the sink there is a sponge you can use it to dry Turn off the light when you leave the room Trash out from the room  BLUE BOX recycling  Please respect this rules. Full refunded of security despoit in this case",
20349510,"Private house in Queens, 10 minutes from JFK.",24293396260,unconfirmed,Angie,Queens,Jamaica,40.68479,-73.77606,United States,US,True,strict,Entire home/apt,2004.0,$512 ,$102 ,1.0,2.0,10/28/2018,0.22,2.0,1.0,0.0,There are no towels included,
20350062,"Queens Apt (bedroom w balcony), close to subway",5638228560,verified,Rafa' S,Queens,Elmhurst,40.73603,-73.87845,United States,US,False,strict,Private room,2007.0,$907 ,$181 ,2.0,25.0,7/7/2019,2.31,3.0,2.0,177.0,"Check-in is 2:00 pm, and checkout 11:00 am. You may bring bags in before check in time or leave it to pick up later. Let me know to arrange it. After reservation please send me your arrival and departure time for logistics Help yourself coffee or tea anytime NO shoes to the second floor  Keep the volume low before 8am and after 10pm Close the doors gently No shower after  11:30pm No laundry after  before 9am and after 8pm Keep the kitchen in a decent condition after your use Close the shower curtain well, no hair in the tub, no water around the sink on the sink there is a sponge you can use it to dry Turn off the light when you leave the room Trash out from the room  BLUE BOX recycling  Please respect this rules. Full refunded of security deposit in this case",
20350614,Sonder | 116 John | Sun-Filled 2BR + Gym,52111041287,unconfirmed,Sonder,Manhattan,Financial District,40.70628,-74.00654,United States,US,False,moderate,Entire home/apt,2008.0,"$1,114 ",$223 ,29.0,0.0,,,3.0,96.0,304.0,"I'm pretty easy going, but I expect my guests to be considerate of, me, my space, and my neighbors.  This is a non smoking/ drug free space.  No excessive noise. please keep place clean. clean any dishes you might use.  I prefer that my guests not bring any extra guests that are not on the reservation into the house unless otherwise discussed with me before hand.  Thank you. My dog Wonder is very friendly and gets along well with people and other animals.  Unfortunately though, I can not accommodate other pets at the moment.",
20351167,Best of both world  city and safety easy to get,36597165587,verified,Nathan,Bronx,Parkchester,40.83581,-73.85864,United States,US,False,flexible,Private room,2004.0,"$1,014 ",$203 ,2.0,3.0,12/2/2018,0.29,2.0,2.0,0.0,"NO PETS!  NO SMOKING ON PREMISES! NO PARTY! A printed house rule will be provided. Please be respectful to others when all rooms are booked. 10 AM Check-out and Check-in is between 12 PM (noon) - 3 PM.   Late check in after 8 pm is $50, lock out is $50. Respect yourself, Respect others, clean up after yourself.  No Smoking/drinking in apt.  Thank You! Location Rules: The ""Exact Address Location Is Not Disclosed For Security Reasons"" And Is Given Out 24 Hours Prior to Check-in.  If This Is a Problem for You, Please STOP Here And Contact Other Hosts for Your Stay.   This Is a Part Of My House Rules.",
20351719,"SPACIOUS & CHARMING w/garden 4BR 
walk 2 train",42892230272,unconfirmed,Elaine,Brooklyn,Bedford-Stuyvesant,40.69138,-73.93217,United States,US,False,strict,Entire home/apt,2003.0,$147 ,$29 ,1.0,5.0,1/1/2019,0.49,5.0,2.0,5.0,,
20352271,Private room in trendy Williamsburg,51386896065,verified,Kandi,Brooklyn,Williamsburg,40.7098,-73.9418,United States,US,False,moderate,Private room,2004.0,"$1,151 ",$230 ,2.0,6.0,1/2/2019,0.66,5.0,3.0,173.0,,
20352823,Williamsburg nest with private bathroom,74307187066,unconfirmed,Kandi,Brooklyn,Williamsburg,40.70755,-73.94377,United States,US,False,strict,Private room,2012.0,$495 ,$99 ,2.0,22.0,6/29/2019,2.25,5.0,3.0,173.0,"- - NO PETS!  NO SMOKING ON PREMISES! NO PARTY! A printed house rule will be provided. Please be respectful to others when all rooms are booked. 10 AM Check-out and Check-in is between 12 PM (noon) - 3 PM.   Late check in after 8 pm is $50, lock out is $50. Respect yourself, Respect others, clean up after yourself.  No Smoking/drinking in apt.  Thank You!  Location Rules: The ""Exact Address Location Is Not Disclosed For Security Reasons"" And Is Given Out 24 Hours Prior to Check-in.  If This Is a Problem for You, Please STOP Here And Contact Other Hosts for Your Stay.   This Is a Part Of My House Rules.",
20353376,Lovely place for traveler,12759207323,unconfirmed,Anchor,Brooklyn,Bedford-Stuyvesant,40.69089,-73.93912,United States,US,False,flexible,Shared room,2011.0,$703 ,$141 ,1.0,33.0,6/23/2019,3.08,5.0,17.0,85.0,,
20353928,Sonder | Madison Ave | Airy 1BR + Gym,33133139138,verified,Sonder,Manhattan,Midtown,40.7469,-73.98438,United States,US,False,moderate,Entire home/apt,2022.0,$85 ,$17 ,29.0,0.0,,,5.0,96.0,305.0,,
20354480,Room 4 -Sunny Cozy Room in Historic Victorian Home,34670412313,unconfirmed,Elizabeth,Brooklyn,Flatbush,40.64408,-73.96979,United States,US,False,moderate,Private room,2017.0,"$1,196 ",$239 ,2.0,28.0,6/23/2019,2.64,4.0,6.0,68.0,"Nothing out of the ordinary...the basic considerations...being reasonably neat and tidy.   Please leave shoes in the entranceway.   NO SMOKING in apartment or deck. Kitchen is available for breakfast only;   I stock the breakfast essentials...coffee, tea, milk, cream, juice, cereal, bread, jelly, and often other items as well.  You may use the fridge for beverages and light snacks all day, but no cooking, frying baking of any meal, and no dinner in the house.   You may store items in the fridge. I'm insensitive to noise, so there is no need to tip-toe.  Plus we are 2 floors apart, you likely won't be hearing me either. I do request that guest be tidy and clean, i.e. dishes not left overnight, etc.  I do have a housekeeper a couple of times a month to handle the big stuff.",
20355033,Large Williamsburg room with private deck,31679309514,unconfirmed,Kandi,Brooklyn,Williamsburg,40.70936,-73.9437,United States,US,False,flexible,Private room,2004.0,"$1,170 ",$234 ,2.0,16.0,2/24/2019,1.55,3.0,3.0,215.0,"•Parties or Gatherings are not permitted. •Please be courteous to the neighbors and keep noise levels low, especially between the hours of 10pm-10am. •Absolutely no smoking in the apartment. Smoking only on the back porch •Overnight guests are not permitted unless included on the initial reservation. •Please help us conserve energy by turning off lights, small appliances, lamps, etc. when not being used.  •Please store recyclables separately. •Pets are not permitted at any time. •If you need flexibility around the specified check in or check out times, let us know in advance.",
